unique_id,code,slug,caption,type,is_actual,publ_date,start_date,end_date,version,file
11963,4675,zakon-za-saslovnite-organizacii-na-lekarite-i-na-lekarite-po-dentalna-medicina-zagl-izm-dv-br-76-ot-2005-g,"ЗАКОН за съсловните организации на лекарите и на лекарите по дентална медицина  (Загл. изм. - ДВ, бр. 76 от 2005 г.)",4,true,2020-10-02,2020-09-30,,,laws/zakon-za-saslovnite-organizacii-na-lekarite-i-na-lekarite-po-dentalna-medicina-zagl-izm-dv-br-76-ot-2005-g.json
11996,4680,zakon-za-balgarskite-lichni-dokumenti-zagl-izm-dv-br-82-ot-2009-g,"ЗАКОН за българските лични документи (Загл. изм. - ДВ, бр. 82 от 2009 г.)",4,true,2025-06-27,2025-07-01,,,laws/zakon-za-balgarskite-lichni-dokumenti-zagl-izm-dv-br-82-ot-2009-g.json
12031,4699,zakon-za-administraciyata,"ЗАКОН за администрацията",4,true,2026-03-27,2026-03-31,,,laws/zakon-za-administraciyata.json
12054,4703,zakon-za-vodite,"ЗАКОН за водите",4,true,2025-07-04,2025-07-08,,,laws/zakon-za-vodite.json
12066,4705,zakon-za-grazhdanskata-registraciya,"ЗАКОН за гражданската регистрация",4,true,2024-10-08,2024-10-08,,,laws/zakon-za-grazhdanskata-registraciya.json
12074,4706,zakon-za-darzhavniya-sluzhitel,"ЗАКОН за държавния служител",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-darzhavniya-sluzhitel.json
12091,4708,zakon-za-profesionalnoto-obrazovanie-i-obuchenie,"ЗАКОН за професионалното образование и обучение",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-profesionalnoto-obrazovanie-i-obuchenie.json
12098,4715,zakon-za-zabrana-na-himicheskoto-orazhie-i-za-kontrol-na-toksichnite-himicheski-veshtestva-i-tehnite-prekursori,"ЗАКОН за забрана на химическото оръжие и за контрол на токсичните химически вещества и техните прекурсори",4,true,2024-05-10,2024-05-10,,,laws/zakon-za-zabrana-na-himicheskoto-orazhie-i-za-kontrol-na-toksichnite-himicheski-veshtestva-i-tehnite-prekursori.json
12102,4716,zakon-za-zashtita-ot-vrednoto-vazdeystvie-na-himichnite-veshtestva-i-smesi-zagl-izm-dv-br-114-ot-2003-g-br-63-ot-2010-g-,"ЗАКОН за защита от вредното въздействие на химичните вещества и смеси (Загл. изм. - ДВ, бр. 114 от 2003 г., бр. 63 от 2010 г., в сила от 13.08.2010 г.)",4,true,2026-02-03,2026-02-03,,,laws/zakon-za-zashtita-ot-vrednoto-vazdeystvie-na-himichnite-veshtestva-i-smesi-zagl-izm-dv-br-114-ot-2003-g-br-63-ot-2010-g-.json
12108,4718,zakon-za-morskite-prostranstva-vatreshnite-vodni-patishta-i-pristanishtata-na-republika-balgariya,"ЗАКОН за морските пространства, вътрешните водни пътища и пристанищата на Република България",4,true,2025-09-23,2025-09-27,,,laws/zakon-za-morskite-prostranstva-vatreshnite-vodni-patishta-i-pristanishtata-na-republika-balgariya.json
12123,4725,zakon-za-patishtata,"ЗАКОН за пътищата",4,true,2025-08-05,2025-09-07,,,laws/zakon-za-patishtata.json
12126,4726,zakon-za-lechebnite-rasteniya,"ЗАКОН за лечебните растения",4,true,2023-12-08,2023-12-12,,,laws/zakon-za-lechebnite-rasteniya.json
12130,4730,zakon-za-balgarite-zhiveeshti-izvan-republika-balgariya,"ЗАКОН за българите, живеещи извън Република България",4,true,2024-05-01,2024-05-05,,,laws/zakon-za-balgarite-zhiveeshti-izvan-republika-balgariya.json
12135,4735,zakon-za-darzhavniya-protokol,"ЗАКОН за държавния протокол",4,true,2015-08-11,2015-11-01,,,laws/zakon-za-darzhavniya-protokol.json
12139,4736,zakon-za-kadastara-i-imotniya-registar,"ЗАКОН за кадастъра и имотния регистър",4,true,2025-11-07,2026-02-09,,,laws/zakon-za-kadastara-i-imotniya-registar.json
12160,4746,zakon-za-zakrila-na-deteto,"ЗАКОН за закрила на детето",4,true,2026-02-27,2026-03-03,,,laws/zakon-za-zakrila-na-deteto.json
12168,4752,zakon-za-dostap-do-obshtestvena-informaciya,"ЗАКОН за достъп до обществена информация",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-dostap-do-obshtestvena-informaciya.json
12185,4762,zakon-za-poshtenskite-uslugi,"ЗАКОН за пощенските услуги",4,true,2025-10-03,2025-10-07,,,laws/zakon-za-poshtenskite-uslugi.json
12188,4764,zakon-za-zhivotnovadstvoto,"ЗАКОН за животновъдството",4,true,2023-12-08,2023-12-12,,,laws/zakon-za-zhivotnovadstvoto.json
12192,4765,zakon-za-lova-i-opazvane-na-divecha,"ЗАКОН за лова и опазване на дивеча",4,true,2023-12-08,2023-12-12,,,laws/zakon-za-lova-i-opazvane-na-divecha.json
12199,4767,zakon-za-yuridicheskite-lica-s-nestopanska-cel,"ЗАКОН за юридическите лица с нестопанска цел",4,true,2025-06-17,2025-06-21,,,laws/zakon-za-yuridicheskite-lica-s-nestopanska-cel.json
12224,4783,zakon-za-zhelezopatniya-transport,"ЗАКОН за железопътния транспорт",4,true,2026-04-01,2026-04-16,,,laws/zakon-za-zhelezopatniya-transport.json
193739,40521,zakon-za-administrativnoto-regulirane-na-proizvodstvoto-na-optichni-diskove-i-matrici-zagl-izm-dv-br-26-ot-2020-g,"ЗАКОН за административното регулиране на производството на оптични дискове и матрици (Загл. изм. – ДВ, бр. 26 от 2020 г.)",4,true,2025-11-07,2026-02-09,,,laws/zakon-za-administrativnoto-regulirane-na-proizvodstvoto-na-optichni-diskove-i-matrici-zagl-izm-dv-br-26-ot-2020-g.json
193740,40522,zakon-za-zashtita-ot-shuma-v-okolnata-sreda,"ЗАКОН за защита от шума в околната среда",4,true,2020-11-27,2020-11-27,,,laws/zakon-za-zashtita-ot-shuma-v-okolnata-sreda.json
195169,4402,zakon-za-pravnata-pomosht,"ЗАКОН за правната помощ",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-pravnata-pomosht.json
198384,40372,zakon-za-veterinarnomedicinskata-deynost,"ЗАКОН за ветеринарномедицинската дейност",4,true,2024-05-10,2024-05-10,,,laws/zakon-za-veterinarnomedicinskata-deynost.json
198584,40373,zakon-za-nacionalnata-standartizaciya,"ЗАКОН за националната стандартизация",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-nacionalnata-standartizaciya.json
199306,40525,zakon-za-akcizite-i-danachnite-skladove,"ЗАКОН за акцизите и данъчните складове",4,true,2025-07-04,2026-01-01,,,laws/zakon-za-akcizite-i-danachnite-skladove.json
202063,40527,zakon-za-zashtita-na-potrebitelite,"ЗАКОН за защита на потребителите",4,true,2026-03-06,2026-03-06,,,laws/zakon-za-zashtita-na-potrebitelite.json
202239,40530,zakon-za-nacionalnata-akreditaciya-na-organi-za-ocenyavane-na-saotvetstvieto-zagl-izm-dv-br-41-ot-2010-g-v-sila-ot-10620,"ЗАКОН за националната акредитация на органи за оценяване на съответствието (Загл. изм. - ДВ, бр. 41 от 2010 г., в сила от 1.06.2010 г.)",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-nacionalnata-akreditaciya-na-organi-za-ocenyavane-na-saotvetstvieto-zagl-izm-dv-br-41-ot-2010-g-v-sila-ot-10620.json
202777,40539,zakon-za-preminavaneto-prez-i-prebivavaneto-na-teritoriyata-na-republika-balgariya-na-sayuznicheski-i-na-chuzhdi-vaorazh,"ЗАКОН за преминаването през и пребиваването на територията на Република България на съюзнически и на чужди въоръжени сили",4,true,2019-01-03,2019-01-07,,,laws/zakon-za-preminavaneto-prez-i-prebivavaneto-na-teritoriyata-na-republika-balgariya-na-sayuznicheski-i-na-chuzhdi-vaorazh.json
202912,40542,zakon-za-mecenatstvoto,"ЗАКОН за меценатството",4,true,2020-08-04,2020-08-08,,,laws/zakon-za-mecenatstvoto.json
206316,82304,naredba-zakon-za-trudovi-kooperativni-zemedelski-stopanstva,"НАРЕДБА-ЗАКОН за трудови кооперативни земеделски стопанства",4,true,1945-04-25,1945-04-29,,,laws/naredba-zakon-za-trudovi-kooperativni-zemedelski-stopanstva.json
212173,40564,zakon-za-finansovoto-upravlenie-i-kontrol-v-publichniya-sektor,"ЗАКОН за финансовото управление и контрол в публичния сектор",4,true,2020-03-24,2020-03-13,,,laws/zakon-za-finansovoto-upravlenie-i-kontrol-v-publichniya-sektor.json
214129,40570,zakon-za-vatreshniya-odit-v-publichniya-sektor,"ЗАКОН за вътрешния одит в публичния сектор",4,true,2024-09-17,2024-09-21,,,laws/zakon-za-vatreshniya-odit-v-publichniya-sektor.json
214771,40572,zakon-za-geodeziyata-i-kartografiyata,"ЗАКОН за геодезията и картографията",4,true,2025-11-07,2026-02-09,,,laws/zakon-za-geodeziyata-i-kartografiyata.json
216321,40574,zakon-za-darzhavnata-finansova-inspekciya,"ЗАКОН за държавната финансова инспекция",4,true,2024-02-06,2024-02-10,,,laws/zakon-za-darzhavnata-finansova-inspekciya.json
216746,40575,zakon-za-targovskiya-registar-i-registara-na-yuridicheskite-lica-s-nestopanska-cel-zagl-izm-dv-br-74-ot-2016-g-v-sila-ot,"ЗАКОН за търговския регистър и регистъра на юридическите лица с нестопанска цел (Загл. изм. – ДВ, бр. 74 от 2016 г., в сила от 1.01.2018 г.)",4,true,2026-03-10,2026-03-14,,,laws/zakon-za-targovskiya-registar-i-registara-na-yuridicheskite-lica-s-nestopanska-cel-zagl-izm-dv-br-74-ot-2016-g-v-sila-ot.json
224467,40582,zakon-za-elektronnata-targoviya,"ЗАКОН за електронната търговия",4,true,2026-02-03,2026-02-03,,,laws/zakon-za-elektronnata-targoviya.json
226543,40590,zakon-za-furazhite,"ЗАКОН за фуражите",4,true,2024-03-12,2024-03-16,,,laws/zakon-za-furazhite.json
227510,40592,zakon-za-informirane-i-konsultirane-s-rabotnicite-i-sluzhitelite-v-mnogonacionalni-predpriyatiya-grupi-predpriyatiya-i-e,"ЗАКОН за информиране и консултиране с работниците и служителите в многонационални предприятия, групи предприятия и европейски дружества",4,true,2017-11-21,2017-11-25,,,laws/zakon-za-informirane-i-konsultirane-s-rabotnicite-i-sluzhitelite-v-mnogonacionalni-predpriyatiya-grupi-predpriyatiya-i-e.json
227991,40594,zakon-za-priznavane-izpalnenie-postanovyavane-i-izprashtane-na-aktove-za-obezpechavane-na-imushtestvo-zagl-izm-dv-br-16-,"ЗАКОН за признаване, изпълнение, постановяване и изпращане на актове за обезпечаване на имущество (Загл. изм. - ДВ, бр. 16 от 2018 г., бр. 56 от 2022 г.)",4,true,2023-10-06,2023-10-06,,,laws/zakon-za-priznavane-izpalnenie-postanovyavane-i-izprashtane-na-aktove-za-obezpechavane-na-imushtestvo-zagl-izm-dv-br-16-.json
227992,40595,zakon-za-dopalnitelniya-nadzor-varhu-finansovite-konglomerati,"ЗАКОН за допълнителния надзор върху финансовите конгломерати",4,true,2026-03-10,2026-03-14,,,laws/zakon-za-dopalnitelniya-nadzor-varhu-finansovite-konglomerati.json
227993,40596,zakon-za-kreditnite-institucii,"ЗАКОН за кредитните институции",4,true,2026-03-10,2026-03-14,,,laws/zakon-za-kreditnite-institucii.json
230059,40606,zakon-za-danak-varhu-dobavenata-stoynost,"ЗАКОН за данък върху добавената стойност",4,true,2025-12-30,2026-01-01,,,laws/zakon-za-danak-varhu-dobavenata-stoynost.json
231744,40603,zakon-za-dogovorite-za-finansovo-obezpechenie-i-za-priklyuchvashtoto-netirane-zagl-dop-dv-br-67-ot-2025-g,"ЗАКОН за договорите за финансово обезпечение и за приключващото нетиране  (Загл. доп. – ДВ, бр. 67 от 2025 г.)",4,true,2025-08-15,2025-08-19,,,laws/zakon-za-dogovorite-za-finansovo-obezpechenie-i-za-priklyuchvashtoto-netirane-zagl-dop-dv-br-67-ot-2025-g.json
233637,40610,zakon-za-saslovnata-organizaciya-na-magistar-farmacevtite,"ЗАКОН за съсловната организация на магистър-фармацевтите",4,true,2020-10-02,2020-09-30,,,laws/zakon-za-saslovnata-organizaciya-na-magistar-farmacevtite.json
235645,40616,zakon-za-vlizaneto-prebivavaneto-i-napuskaneto-na-republika-balgariya-na-grazhdanite-na-evropeyskiya-sayuz-i-chlenovete-,"ЗАКОН за влизането, пребиваването и напускането на Република България на гражданите на Европейския съюз и членовете на техните семейства (Загл. доп. – ДВ, бр. 97 от 2016 г., изм., бр. 34 от 2019 г.)",4,true,2025-06-27,2025-07-01,,,laws/zakon-za-vlizaneto-prebivavaneto-i-napuskaneto-na-republika-balgariya-na-grazhdanite-na-evropeyskiya-sayuz-i-chlenovete-.json
241824,40640,zakon-za-danacite-varhu-dohodite-na-fizicheskite-lica,"ЗАКОН за данъците върху доходите на физическите лица",4,true,2026-03-27,2026-01-01,,,laws/zakon-za-danacite-varhu-dohodite-na-fizicheskite-lica.json
242120,40641,zakon-za-prilagane-na-obshtata-organizaciya-na-pazarite-na-zemedelski-produkti-na-evropeyskiya-sayuz-zagl-izm-dv-br-99-o,"ЗАКОН за прилагане на Общата организация на пазарите на земеделски продукти на Европейския съюз (Загл. изм. - ДВ, бр. 99 от 2013 г.)",4,true,2024-05-10,2024-05-10,,,laws/zakon-za-prilagane-na-obshtata-organizaciya-na-pazarite-na-zemedelski-produkti-na-evropeyskiya-sayuz-zagl-izm-dv-br-99-o.json
244897,40648,zakon-za-zashtita-pri-bedstviya,"ЗАКОН за защита при бедствия",4,true,2020-07-07,2020-07-11,,,laws/zakon-za-zashtita-pri-bedstviya.json
244898,40649,zakon-za-dostap-i-razkrivane-na-dokumentite-i-za-obyavyavane-na-prinadlezhnost-na-balgarski-grazhdani-kam-darzhavna-sigu,"ЗАКОН за достъп и разкриване на документите и за обявяване на принадлежност на български граждани към Държавна сигурност и разузнавателните служби на Българската народна армия",4,true,2026-03-10,2026-03-14,,,laws/zakon-za-dostap-i-razkrivane-na-dokumentite-i-za-obyavyavane-na-prinadlezhnost-na-balgarski-grazhdani-kam-darzhavna-sigu.json
245395,40652,zakon-za-predostavyane-na-finansovi-uslugi-ot-razstoyanie,"ЗАКОН за предоставяне на финансови услуги от разстояние",4,true,2026-02-03,2026-02-03,,,laws/zakon-za-predostavyane-na-finansovi-uslugi-ot-razstoyanie.json
245399,40656,zakon-za-korporativnoto-podohodno-oblagane,"ЗАКОН за корпоративното подоходно облагане",4,true,2026-03-27,2026-01-01,,,laws/zakon-za-korporativnoto-podohodno-oblagane.json
245401,40658,zakon-za-podpomagane-i-finansova-kompensaciya-na-postradali-ot-prestapleniya,"ЗАКОН за подпомагане и финансова компенсация на пострадали от престъпления",4,true,2023-10-06,2023-10-10,,,laws/zakon-za-podpomagane-i-finansova-kompensaciya-na-postradali-ot-prestapleniya.json
245403,40660,zakon-za-bezmitnata-targoviya,"ЗАКОН за безмитната търговия",4,true,2020-12-11,2021-01-01,,,laws/zakon-za-bezmitnata-targoviya.json
246263,40662,zakon-za-ustroystvoto-i-zastroyavaneto-na-stolichnata-obshtina,"ЗАКОН за устройството и застрояването на Столичната община",4,true,2022-08-02,2022-08-06,,,laws/zakon-za-ustroystvoto-i-zastroyavaneto-na-stolichnata-obshtina.json
246508,40663,zakon-za-kamarata-na-stroitelite,"ЗАКОН за Камарата на строителите",4,true,2019-03-26,2019-03-30,,,laws/zakon-za-kamarata-na-stroitelite.json
257405,40692,zakon-za-lekarstvenite-produkti-v-humannata-medicina,"ЗАКОН за лекарствените продукти в хуманната медицина",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-lekarstvenite-produkti-v-humannata-medicina.json
261713,40702,zakon-za-elektronnite-saobshteniya,"ЗАКОН за електронните съобщения",4,true,2026-02-13,2026-02-17,,,laws/zakon-za-elektronnite-saobshteniya.json
263366,40706,zakon-za-elektronnoto-upravlenie,"ЗАКОН за електронното управление",4,true,2026-02-13,2026-02-17,,,laws/zakon-za-elektronnoto-upravlenie.json
263367,40707,zakon-za-medicinskite-izdeliya,"ЗАКОН за медицинските изделия",4,true,2026-02-03,2026-02-03,,,laws/zakon-za-medicinskite-izdeliya.json
263788,40708,zakon-za-ustroystvoto-na-chernomorskoto-kraybrezhie,"ЗАКОН за устройството на Черноморското крайбрежие",4,true,2025-07-29,2026-01-31,,,laws/zakon-za-ustroystvoto-na-chernomorskoto-kraybrezhie.json
266592,40714,zakon-za-nacionalniya-arhiven-fond,"ЗАКОН за Националния архивен фонд",4,true,2022-02-22,2022-02-22,,,laws/zakon-za-nacionalniya-arhiven-fond.json
268708,40720,naredba-zakon-za-urezhdane-imushtestvenite-posledici-ot-otmyanata-na-protivoevreyskite-zakoni,"НАРЕДБА-ЗАКОН за уреждане имуществените последици от отмяната на противоеврейските закони",4,true,1946-08-13,1946-08-17,,,laws/naredba-zakon-za-urezhdane-imushtestvenite-posledici-ot-otmyanata-na-protivoevreyskite-zakoni.json
268938,40730,zakon-za-sadebnata-vlast,"ЗАКОН за съдебната власт",4,true,2026-02-13,2026-02-17,,,laws/zakon-za-sadebnata-vlast.json
272076,40721,zakon-za-diplomaticheskata-sluzhba,"ЗАКОН за дипломатическата служба",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-diplomaticheskata-sluzhba.json
274253,40736,zakon-za-saslovnata-organizaciya-na-veterinarnite-lekari-v-balgariya,"ЗАКОН за съсловната организация на ветеринарните лекари в България",4,true,2024-03-19,2024-03-23,,,laws/zakon-za-saslovnata-organizaciya-na-veterinarnite-lekari-v-balgariya.json
276479,40738,zakon-za-pochvite,"ЗАКОН за почвите",4,true,2023-12-08,2023-12-12,,,laws/zakon-za-pochvite.json
281324,40746,zakon-za-darzhavna-agenciya-nacionalna-sigurnost,"ЗАКОН за Държавна агенция ""Национална сигурност""",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-darzhavna-agenciya-nacionalna-sigurnost.json
285903,40753,zakon-za-zashtita-na-zhivotnite,"ЗАКОН за защита на животните",4,true,2025-07-29,2025-07-29,,,laws/zakon-za-zashtita-na-zhivotnite.json
285905,40755,zakon-za-priznavane-na-profesionalni-kvalifikacii,"ЗАКОН за признаване на професионални квалификации",4,true,2025-08-08,2025-08-08,,,laws/zakon-za-priznavane-na-profesionalni-kvalifikacii.json
285906,40756,zakon-za-voennite-pametnici,"ЗАКОН за военните паметници",4,true,2017-08-01,2017-08-05,,,laws/zakon-za-voennite-pametnici.json
293693,40768,zakon-za-otgovornostta-za-predotvratyavane-i-otstranyavane-na-ekologichni-shteti,"ЗАКОН за отговорността за предотвратяване и отстраняване на екологични щети",4,true,2023-12-08,2023-12-12,,,laws/zakon-za-otgovornostta-za-predotvratyavane-i-otstranyavane-na-ekologichni-shteti.json
293694,40769,zakon-za-balgarskata-banka-za-razvitie,"ЗАКОН за Българската банка за развитие",4,true,2026-03-27,2026-03-27,,,laws/zakon-za-balgarskata-banka-za-razvitie.json
296758,40775,zakon-za-regionalnoto-razvitie,"ЗАКОН за регионалното развитие",4,true,2022-07-01,2022-07-01,,,laws/zakon-za-regionalnoto-razvitie.json
300040,4098,zakon-za-sobstvenostta-i-polzvaneto-na-zemedelskite-zemi-zagl-izm-dv-br-14-ot-2015-g,"ЗАКОН за собствеността и ползването на земеделските земи (Загл. изм. – ДВ, бр. 14 от 2015 г.)",4,true,2024-08-20,2024-08-24,,,laws/zakon-za-sobstvenostta-i-polzvaneto-na-zemedelskite-zemi-zagl-izm-dv-br-14-ot-2015-g.json
301352,4076,targovski-zakon,"ТЪРГОВСКИ ЗАКОН",4,true,2025-10-17,2025-10-21,,,laws/targovski-zakon.json
304035,40786,zakon-za-kreditirane-na-studenti-i-doktoranti,"ЗАКОН за кредитиране на студенти и докторанти",4,true,2026-01-23,2026-01-27,,,laws/zakon-za-kreditirane-na-studenti-i-doktoranti.json
317454,40799,zakon-za-urezhdane-na-nyakoi-trudovi-i-osiguritelni-prava-na-balgarski-grazhdani,"ЗАКОН за уреждане на някои трудови и осигурителни права на български граждани",4,true,2016-06-07,2016-06-11,,,laws/zakon-za-urezhdane-na-nyakoi-trudovi-i-osiguritelni-prava-na-balgarski-grazhdani.json
317457,40802,zakon-za-darzhavniya-fond-za-garantirane-ustoychivost-na-darzhavnata-pensionna-sistema,"ЗАКОН за Държавния фонд за гарантиране устойчивост на държавната пенсионна система",4,true,2017-12-28,2018-01-01,,,laws/zakon-za-darzhavniya-fond-za-garantirane-ustoychivost-na-darzhavnata-pensionna-sistema.json
319846,40803,zakon-za-nacionalnata-sistema-za-speshni-povikvaniya-s-edinen-evropeyski-nomer-112,"ЗАКОН за Националната система за спешни повиквания с единен европейски номер 112",4,true,2025-05-20,2025-05-20,,,laws/zakon-za-nacionalnata-sistema-za-speshni-povikvaniya-s-edinen-evropeyski-nomer-112.json
319847,40804,zakon-za-inspektirane-na-truda,"ЗАКОН за инспектиране на труда",4,true,2023-12-08,2023-12-12,,,laws/zakon-za-inspektirane-na-truda.json
319848,40808,zakon-za-zashtita-na-konkurenciyata,"ЗАКОН за защита на конкуренцията",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-zashtita-na-konkurenciyata.json
326828,40814,zakon-za-upravlenie-na-etazhnata-sobstvenost,"ЗАКОН за управление на етажната собственост",4,true,2025-06-17,2025-06-17,,,laws/zakon-za-upravlenie-na-etazhnata-sobstvenost.json
334810,40829,zakon-za-transliteraciyata,"ЗАКОН за транслитерацията",4,true,2019-12-13,2019-12-17,,,laws/zakon-za-transliteraciyata.json
334811,40830,zakon-za-kulturnoto-nasledstvo,"ЗАКОН за културното наследство",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-kulturnoto-nasledstvo.json
339588,40840,zakon-za-izpalnenie-na-nakazaniyata-i-zadarzhaneto-pod-strazha,"ЗАКОН за изпълнение на наказанията и задържането под стража",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-izpalnenie-na-nakazaniyata-i-zadarzhaneto-pod-strazha.json
345375,40850,zakon-za-otbranata-i-vaorazhenite-sili-na-republika-balgariya,"ЗАКОН за отбраната и въоръжените сили на Република България",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-otbranata-i-vaorazhenite-sili-na-republika-balgariya.json
350634,40847,zakon-za-obshtestvenite-biblioteki,"ЗАКОН за обществените библиотеки",4,true,2026-03-27,2026-03-31,,,laws/zakon-za-obshtestvenite-biblioteki.json
352307,40852,zakon-za-pryako-uchastie-na-grazhdanite-v-darzhavnata-vlast-i-mestnoto-samoupravlenie,"ЗАКОН за пряко участие на гражданите в държавната власт и местното самоуправление",4,true,2022-02-22,2022-02-22,,,laws/zakon-za-pryako-uchastie-na-grazhdanite-v-darzhavnata-vlast-i-mestnoto-samoupravlenie.json
394738,40884,zakon-za-priznavane-izpalnenie-i-izprashtane-na-aktove-za-konfiskaciya-ili-otnemane-i-resheniya-za-nalagane-na-finansovi,"ЗАКОН за признаване, изпълнение и изпращане на актове за конфискация или отнемане и решения за налагане на финансови санкции (Загл. изм. – ДВ, бр. 56 от 2022 г.)",4,true,2025-06-10,2025-06-14,,,laws/zakon-za-priznavane-izpalnenie-i-izprashtane-na-aktove-za-konfiskaciya-ili-otnemane-i-resheniya-za-nalagane-na-finansovi.json
394739,40885,zakon-za-deynostite-po-predostavyane-na-uslugi,"ЗАКОН за дейностите по предоставяне на услуги",4,true,2024-09-17,2024-09-21,,,laws/zakon-za-deynostite-po-predostavyane-na-uslugi.json
397061,40886,zakon-za-potrebitelskiya-kredit,"ЗАКОН за потребителския кредит",4,true,2026-02-03,2026-02-03,,,laws/zakon-za-potrebitelskiya-kredit.json
397759,40887,zakon-za-dostap-do-prostranstveni-danni,"ЗАКОН за достъп до пространствени данни",4,true,2022-02-22,2022-02-22,,,laws/zakon-za-dostap-do-prostranstveni-danni.json
411956,40898,zakon-za-razvitieto-na-akademichniya-sastav-v-republika-balgariya,"ЗАКОН за развитието на академичния състав в Република България",4,true,2022-12-23,2022-12-27,,,laws/zakon-za-razvitieto-na-akademichniya-sastav-v-republika-balgariya.json
436255,40917,zakon-za-orazhiyata-boepripasite-vzrivnite-veshtestva-i-pirotehnicheskite-izdeliya,"ЗАКОН за оръжията, боеприпасите, взривните вещества и пиротехническите изделия",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-orazhiyata-boepripasite-vzrivnite-veshtestva-i-pirotehnicheskite-izdeliya.json
443712,40924,zakon-za-danak-varhu-zastrahovatelnite-premii,"ЗАКОН за данък върху застрахователните премии",4,true,2024-08-20,2024-08-24,,,laws/zakon-za-danak-varhu-zastrahovatelnite-premii.json
450136,40932,zakon-za-vazstanovyavane-na-nadvnesen-akciz-za-upotrebyavani-avtomobili,"ЗАКОН за възстановяване на надвнесен акциз за употребявани автомобили",4,true,2018-11-27,2019-01-07,,,laws/zakon-za-vazstanovyavane-na-nadvnesen-akciz-za-upotrebyavani-avtomobili.json
457203,40941,zakon-za-balgarskata-agenciya-po-bezopasnost-na-hranite,"ЗАКОН за Българската агенция по безопасност на храните",4,true,2023-12-08,2023-12-12,,,laws/zakon-za-balgarskata-agenciya-po-bezopasnost-na-hranite.json
461211,40949,zakon-za-ogranichavane-na-plashtaniyata-v-broy,"ЗАКОН за ограничаване на плащанията в брой",4,true,2024-08-27,2024-07-06,,,laws/zakon-za-ogranichavane-na-plashtaniyata-v-broy.json
462832,40953,zakon-za-gorite,"ЗАКОН за горите",4,true,2025-11-07,2026-02-09,,,laws/zakon-za-gorite.json
466973,40958,zakon-za-ustanovyavane-na-trudov-i-osiguritelen-stazh-po-sadeben-red,"ЗАКОН за установяване на трудов и осигурителен стаж по съдебен ред",4,true,2023-10-10,2025-06-01,,,laws/zakon-za-ustanovyavane-na-trudov-i-osiguritelen-stazh-po-sadeben-red.json
466974,40959,zakon-za-eksportniya-kontrol-na-produkti-svarzani-s-otbranata-i-na-izdeliya-i-tehnologii-s-dvoyna-upotreba,"ЗАКОН за експортния контрол на продукти, свързани с отбраната, и на изделия и технологии с двойна употреба",4,true,2024-05-10,2024-05-10,,,laws/zakon-za-eksportniya-kontrol-na-produkti-svarzani-s-otbranata-i-na-izdeliya-i-tehnologii-s-dvoyna-upotreba.json
471302,40963,zakon-za-predostavyane-na-pomosht-za-ozdravyavane-na-holding-balgarski-darzhavni-zheleznici-ead,"ЗАКОН за предоставяне на помощ за оздравяване на ""Холдинг Български държавни железници"" - ЕАД",4,true,2011-04-26,2011-04-26,,,laws/zakon-za-predostavyane-na-pomosht-za-ozdravyavane-na-holding-balgarski-darzhavni-zheleznici-ead.json
472678,40965,zakon-za-energiyata-ot-vazobnovyaemi-iztochnici,"ЗАКОН за енергията от възобновяеми източници",4,true,2025-11-14,2025-11-14,,,laws/zakon-za-energiyata-ot-vazobnovyaemi-iztochnici.json
473252,40006,zakon-za-ustroystvo-na-teritoriyata,"ЗАКОН за устройство на територията",4,true,2025-10-17,2025-10-21,,,laws/zakon-za-ustroystvo-na-teritoriyata.json
482179,40970,zakon-za-voennata-policiya,"ЗАКОН за военната полиция",4,true,2024-03-01,2024-03-05,,,laws/zakon-za-voennata-policiya.json
500237,40980,zakon-za-deynostta-na-kolektivnite-investicionni-shemi-i-na-drugi-predpriyatiya-za-kolektivno-investirane,"ЗАКОН за дейността на колективните инвестиционни схеми и на други предприятия за колективно инвестиране",4,true,2026-03-10,2026-03-14,,,laws/zakon-za-deynostta-na-kolektivnite-investicionni-shemi-i-na-drugi-predpriyatiya-za-kolektivno-investirane.json
514961,40988,zakon-za-balgarskata-telegrafna-agenciya,"ЗАКОН за Българската телеграфна агенция",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-balgarskata-telegrafna-agenciya.json
527868,41001,zakon-za-sahranenie-na-vagleroden-dioksid-v-zemnite-nedra,"ЗАКОН за съхранение на въглероден диоксид в земните недра",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-sahranenie-na-vagleroden-dioksid-v-zemnite-nedra.json
